CM_TARGET_GUID,CM_TARGET_TYPE,CM_TARGET_NAME,CM_SNAPSHOT_TYPE,LAST_COLLECTION_TIMESTAMP,ECM_SNAPSHOT_ID,NAME,VERSION,CURRENTLY_USED,EVER_USED,FIRST_USAGE_DATE,AUX_COUNT,FEATURE_INFO,TOTAL_SAMPLES,LAST_USAGE_DATE,LAST_SAMPLE_DATE,LAST_SAMPLE_PERIOD,DBID,DETECTED_USAGES
G16YDe9/dNbHQW0qZOuNUw==,Mysql_pdb,WOCORDEV_WOCORPDB,Mysql_pdbconfig,2023-03-13T12:48:57.000,vLNEK4Hpk1vgU6W1MgrFeQ==,Partitioning (system),19.0.0.0.0,TRUE,,2020-04-15T20:05:28.000,0.6,1:T:I::1048575:0:1:::::1::1:ON0::N:N::0::0::::N1:I:I::1048575:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N1:I:I::1048575:0:1::L:N:NU:1::1:F0::N:N::0::0::::N2:T:I::1048575:0:1:::::1::1:ON0::N:N::0::0::::N2:I:I::1048575:0:1::L:N:NU:1::1:F0::N:N::0::0::::N2:I:I::1048575:0:1::LP:N:U:1::1:F0::N:N::0::0::::N2:I:I::1048575:0:1::L:L:U:1::1:F0::N:N::0::0::::N3:T:I::1048575:0:1:::::1::1:ON0::N:N::0::0::::N4:T:H::100:0:2:::::100::100:ON0::N:N::0::0::::N4:I:::::4::GNP:N:U::::F:NO::::::::::5:T:L::1:0:1:::::1::1:ON0::N:N::0::0::::N5:I:L::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N6:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N7:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N7:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N7:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N7:I:R::1:0:1::LP:N:U:1::1:F0::N:N::0::0::::N8:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N8:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N8:I:R::1:0:1::LP:N:U:1::1:F0::N:N::0::0::::N9:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N9:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N9:I:R::1:0:1::LP:N:U:1::1:F0::N:N::0::0::::N10:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N10:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N10:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N10:I:R::1:0:1::LP:N:U:1::1:F0::N:N::0::0::::N11:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N11:I:R::1:0:1::LP:N:U:1::1:F0::N:N::0::0::::N12:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N12:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N12:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N12:I:R::1:0:1::LP:N:U:1::1:F0::N:N::0::0::::N13:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N13:I:R::1:0:1::LP:N:U:1::1:F0::N:N::0::0::::N14:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N14:I:R::1:0:1::LP:N:U:1::1:F0::N:N::0::0::::N14:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N15:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N15:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N15:I:R::1:0:1::LP:N:U:1::1:F0::N:N::0::0::::N16:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N16:I:R::1:0:1::LP:N:U:1::1:F0::N:N::0::0::::N16:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N17:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N17:I:R::1:0:1::LP:N:U:1::1:F0::N:N::0::0::::N18:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N18:I:R::1:0:1::LP:N:U:1::1:F0::N:N::0::0::::N19:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N19:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N19:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N20:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N20:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N21:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N22:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N22:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N22:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N23:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N24:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N24:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N25:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N25:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N26:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N26:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N26:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N27:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N27:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N27:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N28:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N28:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N28:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N29:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N29:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N29:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N30:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N30:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N30:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N31:T:R::1:0:1:::::1::1:ON0::N:N::0::0::::N31:I:R::1:0:1::LP:N:NU:1::1:F0::N:N::0::0::::N32:T:R::1:0:1:::::1::1:ON0::N:N::0::0::,152,2023-03-12T15:56:36.000,2023-03-12T15:56:36.000,604833,2038731366,152
frFDDHuUwiTf9jeqZOtotA==,Mysql_pdb,DSISJPRD_CDBROOT,Mysql_pdbconfig,2023-03-13T10:02:12.000,vajhcRbt0M7gU6W1MgrupA==,ACFS,19.0.0.0.0,TRUE,,2021-11-13T03:39:50.000,,:num_filesystems:0,142,2023-03-11T00:13:59.000,2023-03-11T00:13:59.000,608339,1824456256,70
yq5xtrlTc57gU6W1Mgp9cg==,Mysql_pdb,WMORPRD_CDBROOT,Mysql_pdbconfig,2023-03-13T09:42:47.000,yq503imhkV7gU6W1MgrXDQ==,Automatic Undo Management,19.0.0.0.0,TRUE,,2021-07-13T08:55:36.000,2,"(Retention: NOGUARANTEE, TS Count: 2, Size MB: 92160) (Undo Blocks: 631454, Max Concurrency: 17) (Snapshot Old Info  Begin Time: 20230306 23:32:11, End Time: 20230310 23:27:28, SSOLD Error Count: 0) ",87,2023-03-10T23:27:16.000,2023-03-10T23:27:16.000,604103,3958307440,87
akfq83aZOQypIP+rpYIQTg==,Mysql_pdb,CFONODEV_CDBROOT,Mysql_pdbconfig,2023-03-13T16:22:57.000,vZKvJGfQ5EbgU6W1Mgp9MA==,Automatic Maintenance - Optimizer Statistics Gathering,19.0.0.0.0,TRUE,,2020-05-07T21:33:36.000,12,,149,2023-03-11T11:36:36.000,2023-03-11T11:36:36.000,604867,3476258454,149
kSaQsNa3aszqpjzTRsxlJA==,Mysql_database,MDMORPRD_MDMORPRD2_1,Mysql_dbconfig,2023-03-13T21:10:24.000,yGaqJGDoSZbgU6W1MgqtdQ==,Partitioning (system),12.2.0.1.0,TRUE,,2021-06-21T11:33:29.000,0.94,1:T:I::1048575:0:1:::::31::0:ON0::N:N::0::0:::1:I:I::1048575:0:1::L:N:NU:31::0:F0::N:N::0::0:::1:I:I::1048575:0:1::LP:N:NU:31::0:F0::N:N::0::0:::2:T:I::1048575:0:1:::::31::0:ON0::N:N::0::0:::2:I:I::1048575:0:1::L:L:U:31::0:F0::N:N::0::0:::2:I:I::1048575:0:1::L:N:NU:31::0:F0::N:N::0::0:::2:I:I::1048575:0:1::LP:N:U:31::0:F0::N:N::0::0:::3:T:I::1048575:0:1:::::31::0:ON0::N:N::0::0:::4:T:H::100:0:2:::::100::0:ON0::N:N::0::0:::4:I:::::4::GNP:N:U::::F:NO:::::::::5:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::6:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::6:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0:::6:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::6:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::7:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::7:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0:::7:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::8:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::8:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0:::8:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::9:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::9:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0:::9:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::9:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::10:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::10:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0:::11:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::11:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::11:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0:::11:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::12:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::12:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0:::13:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::13:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0:::13:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::14:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::14:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0:::14:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::15:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::15:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0:::15:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::16:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::16:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0:::17:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::17:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0:::18:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::18:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::18:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::19:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::19:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::20:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::20:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::20:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::20:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::21:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::21:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::21:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::22:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::22:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::22:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::22:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::23:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::23:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::24:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::24:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::25:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::25:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::25:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::26:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::26:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::26:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::27:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::27:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::27:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::28:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::28:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::28:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::29:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::29:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::29:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::30:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::30:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::31:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::31:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::32:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::32:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::33:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::33:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0:::34:T:R::1:0:1:::::1::0:ON0::,90,2023-03-10T23:34:11.000,2023-03-10T23:34:11.000,603686,1252626213,90
o/HUDaW5BOSpDEsErLPCig==,rac_database,CTSJSTD,Mysql_racconfig,2021-06-27T12:15:00.000,xN9v2jtqICjgU6W1MgqaQg==,Tune MView,19.0.0.0.0,FALSE,,,0,,6,,2021-06-23T02:15:37.000,601809,1445035246,0
mZRGg1tXoauvobO7VuphuQ==,rac_database,DSPSJPRD1,Mysql_racconfig,2023-03-13T10:02:00.000,vakDLQ376Q3gU6W1MgqXQw==,In-Memory FastStart,19.0.0.0.0,FALSE,,,0,,142,,2023-03-11T00:14:14.000,608354,3571366990,0
4VcpIjvBdHw8j/FDdg2z+A==,Mysql_database,DSPSJPRD_DSPSJPRD11,Mysql_dbconfig,2023-03-13T10:09:09.000,vakDLQ9Z6Q3gU6W1MgqXQw==,ACFS,19.0.0.0.0,TRUE,,2021-11-13T03:39:44.000,0,:num_filesystems:0,142,2023-03-11T00:14:14.000,2023-03-11T00:14:14.000,608354,3571366990,70
gEOiJwOQd6j787dI61VWog==,rac_database,CTORSTG_1,Mysql_racconfig,2023-03-13T10:16:36.000,w8k1O0q3nVXgU6W1MgoiqA==,ACFS Encryption,19.0.0.0.0,FALSE,,,0,,95,,2023-03-11T01:39:41.000,604800,1445035246,0
GDD2YcTzNpECSvRvFAP2KA==,Mysql_pdb,ENRORDEV_ENRORPDB,Mysql_pdbconfig,2023-03-14T03:13:56.000,vMWDWrPjjtPgU6W1MgqBjA==,SQL*Plus,19.0.0.0.0,TRUE,,2020-04-08T18:08:29.000,,"Client Lib Versions=(19.16.0.0.0),Charsets=(US7ASCII)",153,2023-03-12T09:44:13.000,2023-03-12T09:44:13.000,604837,3204790304,125
7ss0/I6HiFHApCcOv16Hrg==,Mysql_pdb,DAASORIN_DASORPDB,Mysql_pdbconfig,2023-03-13T11:57:16.000,vZSg9MGA4LPgU6W1MgpqRA==,ACFS,19.0.0.0.0,TRUE,,2021-11-13T21:23:35.000,,:num_filesystems:0,141,2023-03-12T18:30:30.000,2023-03-12T18:30:30.000,604844,2702579184,70
1OwckydciXX3DvoEmSZNMw==,Mysql_pdb,WOIORQA_WOIORPDB,Mysql_pdbconfig,2023-03-14T03:36:23.000,vS6+3chEzUngU6W1MgrbqQ==,ACFS,19.0.0.0.0,FALSE,,2020-12-15T23:19:13.000,,:num_filesystems:0,136,2022-11-05T10:11:15.000,2023-03-11T14:56:28.000,604850,3071325587,72
wl7k1TZrNcbgGOEdDMII7w==,Mysql_pdb,WOIORQA_CDBROOT,Mysql_pdbconfig,2023-03-14T03:36:23.000,vS6+3cg3zUngU6W1MgrbqQ==,ACFS,19.0.0.0.0,FALSE,,2020-12-14T23:19:09.000,,:num_filesystems:0,136,2022-11-05T04:11:13.000,2023-03-11T02:56:25.000,569965,3071325587,72
9rK/naDDp9dXE22W/8+xYg==,Mysql_database,MDMORPRD_MDMORPRD1_1,Mysql_dbconfig,2023-03-13T21:58:47.000,yGaqJGD2SZbgU6W1MgqtdQ==,Mysql Utility Metadata API,12.2.0.1.0,TRUE,,2021-07-12T02:59:34.000,1590,,90,2023-03-10T23:34:11.000,2023-03-10T23:34:11.000,603686,1252626213,5
8VywkRAxPP3gU6W1MgpPPg==,Mysql_database,JRORADG_JRORADG2,Mysql_dbconfig,2023-03-14T01:43:08.000,8W0tVlMvaJvgU6W1Mgog0A==,Real Application Clusters (RAC),19.0.0.0.0,TRUE,,2020-11-02T09:07:32.000,2,usage:All Active:cpu_count_current:192:cpu_stddev_current:0,123,2023-03-11T09:41:04.000,2023-03-11T09:41:04.000,638763,4182707508,123
hDyky8Q9NgCpKmH/rWrpnQ==,Mysql_database,WOCORSTG_WOCORSTG1,Mysql_dbconfig,2023-03-13T08:53:51.000,vVV5LfcOHIDgU6W1Mgp2RQ==,Online Redefinition,19.0.0.0.0,FALSE,,,0,,147,,2023-03-11T01:39:29.000,604800,144920387,0
M3sJRtEwS1zxa8cM5PjfzA==,Mysql_database,MFTORPRD_MFTORPRD1,Mysql_dbconfig,2023-03-14T00:33:41.000,vZO6nHTPNsXgU6W1MgpYGw==,AWR Report,19.0.0.0.0,FALSE,,2022-06-05T00:26:51.000,3,"AWR Report:2,AWR RAC Report:1",127,2022-06-05T00:26:51.000,2023-03-11T23:33:46.000,605925,510613448,1
LBsGVuXwiTd1jTXe8jPcrA==,Mysql_pdb,WEMSJSTG_WEMSJPDB,Mysql_pdbconfig,2023-03-14T00:47:48.000,yTSWdycoFC7gU6W1MgqDXg==,ACFS,19.0.0.0.0,FALSE,,2021-11-20T08:44:09.000,,:num_filesystems:0,83,2022-11-05T22:36:00.000,2023-03-12T16:49:16.000,604840,2572551761,45
YWVOXLYMXAXWzM0hJ2904w==,Mysql_pdb,WEMSJSTG_CDBROOT,Mysql_pdbconfig,2023-03-14T00:47:48.000,yTSXVRE3FDLgU6W1MgqIwQ==,Adaptive Plans,19.0.0.0.0,TRUE,,2021-08-09T09:46:33.000,,Total number of queries: 21303Number of queries with an adaptive plan: 2453Percentage of queries with an adaptive plan: 11.51481012064028540581138806740834624231Are the queries running in reporting mode  : No,83,2023-03-11T09:49:05.000,2023-03-11T09:49:05.000,642845,2572551761,83
3VOh9rvcrRzgU6W1MgqqJg==,Mysql_database,CT2SJPRD_CT2SJPRD1,Mysql_dbconfig,2023-03-14T01:15:08.000,3VRGR/u7WBHgU6W1Mgoa7g==,Semantics/RDF,19.0.0.0.0,FALSE,,,0,,83,,2023-03-11T00:17:35.000,608555,3234946838,0
mTUxDmVy7h1/TDLYBitqwg==,Mysql_database,ENIORDEV,Mysql_dbconfig,2023-03-14T01:38:42.000,vS6+4T4tzVXgU6W1MgoMOA==,Automatic Reoptimization,19.0.0.0.0,TRUE,,2020-06-23T15:44:40.000,0,Total number of queries: 15619Number of reoptimizable queries: 40Percentage of reoptimizable queries: .2560983417632370830398873167296241756835,142,2023-03-11T08:56:09.000,2023-03-11T08:56:09.000,639669,2070320378,142
S4uSaVlXbS9D8ctZckafrg==,Mysql_pdb,ENIORDEV_CDBROOT,Mysql_pdbconfig,2023-03-14T01:38:08.000,vS6+4T6VzVXgU6W1MgoMOA==,ACFS,19.0.0.0.0,FALSE,,2020-12-11T23:18:58.000,,:num_filesystems:0,142,2022-11-05T04:15:13.000,2023-03-11T08:56:09.000,639669,2070320378,73
oJ/nWFEF25WXuEEyHpXINw==,Mysql_database,CRORSTG_CRORSTG1,Mysql_dbconfig,2023-03-13T22:14:45.000,vUHVSf4bHbHgU6W1MgrU5Q==,Server Flash Cache,19.0.0.0.0,FALSE,,,0,,142,,2023-03-11T01:39:48.000,613487,3949617520,0
ZV8r+glkxDilTHFyaKwQ+Q==,Mysql_pdb,FTORPRD_FTORPDB,Mysql_pdbconfig,2023-03-13T10:05:07.000,vZSg9MDD4LPgU6W1MgpqRA==,ACFS,19.0.0.0.0,TRUE,,2021-11-19T23:30:49.000,,:num_filesystems:0,145,2023-03-11T23:30:31.000,2023-03-11T23:30:31.000,604843,3871366505,69
GL+Lz0lWZi7lSe6NFmw48Q==,Mysql_pdb,JRORARC_JRORPDB,Mysql_pdbconfig,2023-03-13T09:41:32.000,vZLmtVTuE2rgU6W1MgoIcg==,Adaptive Plans,19.0.0.0.0,TRUE,,2020-09-07T08:27:05.000,,Total number of queries: 4233Number of queries with an adaptive plan: 584Percentage of queries with an adaptive plan: 13.79636191826128041578077013938105362627Are the queries running in reporting mode  : No,131,2023-03-12T10:40:30.000,2023-03-12T10:40:30.000,604840,2224290004,131
phwMoYOErNEiVToXTrSF7w==,Mysql_database,DAASORIN_DAASORIN2_1,Mysql_dbconfig,2023-03-14T04:59:13.000,vZSfJdoU3+XgU6W1Mgq6Aw==,ACFS Snapshot,19.0.0.0.0,FALSE,,,0,,142,,2023-03-10T23:30:16.000,605715,2702579184,0
Ifi26Z9sbENw9xZBm4IUKg==,Mysql_pdb,TIDORSTG_TIDORPDB,Mysql_pdbconfig,2023-03-13T10:20:47.000,vVV+zpWiHH7gU6W1MgqDYw==,Segment Advisor (user),19.0.0.0.0,FALSE,,2022-08-13T18:23:41.000,1,"Executions since last sample: 1, Total Executions: 1, Total Recommendations: 0, Projected Space saving (byte): 0",134,2022-08-13T18:23:41.000,2023-03-11T23:05:44.000,604844,1361335551,1
e4/tmZxza7xfdrLShryssw==,Mysql_database,JRORARC_JRORARC1,Mysql_dbconfig,2023-03-13T22:03:44.000,vZLWQatlAxHgU6W1MgrXIA==,Adaptive Plans,19.0.0.0.0,TRUE,,2020-09-02T06:33:08.000,0,Total number of queries: 3604Number of queries with an adaptive plan: 153Percentage of queries with an adaptive plan: 4.24528301886792452830188679245283018868Are the queries running in reporting mode  : No,132,2023-03-10T23:33:35.000,2023-03-10T23:33:35.000,604800,2224290004,132
jDmZPoo2N+yZ0f8HQ18aKw==,Mysql_pdb,WMORSTG_WMORPDB,Mysql_pdbconfig,2023-03-13T10:17:53.000,wRg+5dqghSLgU6W1Mgp+jw==,Real Application Clusters (RAC),19.0.0.0.0,TRUE,,2021-04-23T09:04:56.000,2,usage:All Active:cpu_count_current:32:cpu_stddev_current:0,99,2023-03-11T17:06:09.000,2023-03-11T17:06:09.000,604848,2828758394,99
+4U/vcGMcqmXgV09U+2TqQ==,Mysql_pdb,EAGORSTG_EAGORPDB,Mysql_pdbconfig,2023-03-13T08:37:20.000,vVXUDrh2YQHgU6W1MgopBw==,ACFS,19.0.0.0.0,TRUE,,2021-10-06T23:36:13.000,,:num_filesystems:0,148,2023-03-11T19:38:37.000,2023-03-11T19:38:37.000,604825,549286151,74
J9V9KWE50o21y5WshGSwGg==,Mysql_pdb,ENRORDEV_CDBROOT,Mysql_pdbconfig,2023-03-14T03:13:56.000,vMWDWrYbjtXgU6W1MgqDuA==,cx_Mysql,19.0.0.0.0,TRUE,,2023-03-11T02:44:07.000,,"Driver Versions=(8.3.0),Client Lib Versions=(19.18.0.0.0),Charsets=(AL32UTF8),Statement Caching",153,2023-03-11T02:44:07.000,2023-03-11T02:44:07.000,604800,3204790304,1
M0BP6mHGGQ3IrSDMsvPqlg==,Mysql_pdb,OPMORPRD_OPMORPDB,Mysql_pdbconfig,2023-03-13T09:42:08.000,vZONvXHKFA/gU6W1MgoUjw==,Locally Managed Tablespaces (user),19.0.0.0.0,TRUE,,2020-07-15T11:08:07.000,,,138,2023-03-11T21:39:30.000,2023-03-11T21:39:30.000,604837,3808624968,138
1cJdZSYD/4TgU6W1MgpLqA==,Mysql_pdb,CTORPRD_CTORPDB,Mysql_pdbconfig,2023-03-13T09:43:24.000,1cJlNrIrF4vgU6W1MgpeBg==,ACFS,19.0.0.0.0,TRUE,,2022-01-12T02:32:43.000,,:num_filesystems:0,74,2023-03-11T21:38:46.000,2023-03-11T21:38:46.000,604840,2663079857,61
xOA1EbxvgyvgU6W1MgqYhw==,rac_database,CRORPRD,Mysql_racconfig,2023-03-13T09:39:59.000,xOA2lt60ojvgU6W1MgoSyw==,Adaptive Plans,19.0.0.0.0,TRUE,,2020-09-01T14:36:40.000,0,Total number of queries: 33322Number of queries with an adaptive plan: 3242Percentage of queries with an adaptive plan: 9.72930796470800072024488326030850489166Are the queries running in reporting mode  : No,132,2023-03-10T23:34:31.000,2023-03-10T23:34:31.000,605970,3032272776,132
